Date,Open,High,Low,Close,Adj Close,Volume
2014-10-03,15616.480469,15708.650391,15559.070313,15708.650391,15708.650391,139700
2014-10-06,15882.280272999998,15970.650391,15808.219727000002,15890.950195,15890.950195,127600
2014-10-07,15841.169922,15913.519531,15755.570313,15783.830078,15783.830078,134800
2014-10-08,15574.599609,15643.629883000001,15520.80957,15595.980469,15595.980469,150200
2014-10-09,15681.530272999998,15732.320313,15461.089844,15478.929688,15478.929688,141000
2014-10-10,15292.879883000001,15345.780272999998,15221.830078,15300.549805,15300.549805,186100
2014-10-14,15300.549805,15300.549805,14919.709961000002,14936.509766,14936.509766,186200
2014-10-15,15009.75,15084.610352000002,14916.650391,15073.519531,15073.519531,152600
2014-10-16,14805.160156,14807.080078,14672.549805,14738.379883000001,14738.379883000001,198900
2014-10-17,14796.320313,14830.669922,14529.030272999998,14532.509766,14532.509766,178600
2014-10-20,14822.839844,15111.230469,14819.69043,15111.230469,15111.230469,162000
2014-10-21,15115.290038999998,15115.290038999998,14761.839844,14804.280272999998,14804.280272999998,143000
2014-10-22,15038.19043,15195.780272999998,15001.429688,15195.769531,15195.769531,137400
2014-10-23,15093.780272999998,15232.509766,15059.639647999998,15138.959961000002,15138.959961000002,119600
2014-10-24,15354.349609,15377.049805,15232.0,15291.639647999998,15291.639647999998,121800
2014-10-27,15404.280272999998,15424.049805,15333.709961000002,15388.719727000002,15388.719727000002,121000
2014-10-28,15363.280272999998,15374.459961000002,15263.360352000002,15329.910156,15329.910156,122300
2014-10-29,15442.389647999998,15595.290038999998,15394.790038999998,15553.910156,15553.910156,148800
2014-10-30,15596.5,15701.040038999998,15584.830078,15658.200195,15658.200195,184100
2014-10-31,15817.139647999998,16533.910156,15817.139647999998,16413.759766,16413.759766,268500
2014-11-04,16732.849609,17127.660156,16720.990234,16862.470703,16862.470703,335600
2014-11-05,16785.439453,16995.019531,16778.279297,16937.320313,16937.320313,232200
2014-11-06,16993.460938,17045.939453,16725.449219,16792.480469,16792.480469,199000
2014-11-07,16934.039063,16938.199219,16824.080078,16880.380859,16880.380859,153300
2014-11-10,16758.269531,16818.050781,16713.369141,16780.529297,16780.529297,125600
2014-11-11,16869.490234,17160.119141,16855.300781,17124.109375,17124.109375,154000
2014-11-12,17253.119141,17443.740234,17170.0,17197.050781,17197.050781,193300
2014-11-13,17192.0,17400.769531,17099.949219,17392.789063,17392.789063,159800
2014-11-14,17520.539063,17520.539063,17300.189453,17490.830078,17490.830078,196000
2014-11-17,17381.380859,17409.320313,16907.429688,16973.800781,16973.800781,192800
2014-11-18,17188.839844,17356.759766,17186.5,17344.060547,17344.060547,158100
2014-11-19,17384.310547,17472.570313,17280.759766,17288.75,17288.75,170100
2014-11-20,17407.689453,17407.689453,17270.699219,17300.859375,17300.859375,144000
2014-11-21,17285.720703,17381.589844,17108.199219,17357.509766,17357.509766,156300
2014-11-25,17357.509766,17490.390625,17357.509766,17407.619141,17407.619141,170600
2014-11-26,17347.970703,17432.570313,17335.990234,17383.580078,17383.580078,136500
2014-11-27,17310.490234,17346.849609,17212.480469,17248.5,17248.5,129100
2014-11-28,17340.160156,17471.900391,17330.839844,17459.849609,17459.849609,149100
2014-12-01,17475.099609,17649.019531,17474.269531,17590.099609,17590.099609,125900
2014-12-02,17481.060547,17687.699219,17476.419922,17663.220703,17663.220703,125200
2014-12-03,17772.150391,17881.759766,17696.359375,17720.429688,17720.429688,158700
2014-12-04,17881.910156,17912.589844,17813.009766,17887.210938,17887.210938,142200
2014-12-05,17821.849609,17922.289063,17759.359375,17920.449219,17920.449219,128900
2014-12-08,18004.660156,18030.830078,17869.740234,17935.640625,17935.640625,134700
2014-12-09,17820.240234,17892.160156,17773.300781,17813.380859,17813.380859,140400
2014-12-10,17623.349609,17658.140625,17308.820313,17412.580078,17412.580078,169600
2014-12-11,17180.490234,17289.730469,17043.630859,17257.400391,17257.400391,151400
2014-12-12,17317.689453,17526.189453,17298.189453,17371.580078,17371.580078,214500
2014-12-15,17111.490234,17258.320313,17037.210938,17099.400391,17099.400391,146400
2014-12-16,16862.419922,16895.390625,16714.830078,16755.320313,16755.320313,160300
2014-12-17,16689.339844,16891.019531,16672.939453,16819.730469,16819.730469,161300
2014-12-18,17142.949219,17274.230469,17136.410156,17210.050781,17210.050781,186300
2014-12-19,17511.009766,17621.400391,17471.599609,17621.400391,17621.400391,175800
2014-12-22,17685.529297,17692.580078,17572.619141,17635.140625,17635.140625,128500
2014-12-24,17842.039063,17875.410156,17800.419922,17854.230469,17854.230469,126400
2014-12-25,17804.839844,17832.470703,17773.589844,17808.75,17808.75,86400
2014-12-26,17778.910156,17843.730469,17769.009766,17818.960938,17818.960938,86500
2014-12-29,17914.550781,17914.550781,17525.660156,17729.839844,17729.839844,115200
2014-12-30,17702.119141,17713.759766,17450.769531,17450.769531,17450.769531,98300
2015-01-05,17702.119141,17713.759766,17219.220703,17408.710938,17408.710938,116500
2015-01-06,17101.580078,17111.359375,16881.730469,16883.189453,16883.189453,166000
2015-01-07,16808.259766,16974.609375,16808.259766,16885.330078,16885.330078,138600
2015-01-08,17067.400391,17243.710938,17016.089844,17167.099609,17167.099609,140600
2015-01-09,17318.740234,17342.650391,17129.529297,17197.730469,17197.730469,155200
2015-01-13,16970.880859,17087.710938,16828.269531,17087.710938,17087.710938,149200
2015-01-14,16961.820313,17036.720703,16770.560547,16795.960938,16795.960938,148500
2015-01-15,16872.949219,17141.980469,16856.220703,17108.699219,17108.699219,147700
2015-01-16,16812.960938,16864.339844,16592.570313,16864.160156,16864.160156,171100
2015-01-19,17000.779297,17039.800781,16911.580078,17014.289063,17014.289063,128000
2015-01-20,17071.650391,17366.300781,17066.769531,17366.300781,17366.300781,133000
2015-01-21,17308.720703,17329.029297,17181.550781,17280.480469,17280.480469,131900
2015-01-22,17306.640625,17355.740234,17229.210938,17329.019531,17329.019531,118200
2015-01-23,17520.630859,17532.060547,17460.759766,17511.75,17511.75,128500
2015-01-26,17285.710938,17471.939453,17285.710938,17468.519531,17468.519531,108300
2015-01-27,17649.400391,17768.410156,17633.470703,17768.300781,17768.300781,139700
2015-01-28,17615.929688,17850.589844,17615.929688,17795.730469,17795.730469,141900
2015-01-29,17666.910156,17778.830078,17575.099609,17606.220703,17606.220703,135800
2015-01-30,17788.740234,17808.470703,17661.099609,17674.390625,17674.390625,168300
2015-02-02,17536.609375,17628.400391,17459.449219,17558.039063,17558.039063,139700
2015-02-03,17654.599609,17654.599609,17271.869141,17335.849609,17335.849609,169700
2015-02-04,17549.300781,17743.109375,17535.039063,17678.740234,17678.740234,181400
2015-02-05,17589.210938,17619.339844,17484.669922,17504.619141,17504.619141,179500
2015-02-06,17696.179688,17700.669922,17603.070313,17648.5,17648.5,138200
2015-02-09,17790.310547,17799.490234,17653.609375,17711.929688,17711.929688,125600
2015-02-10,17662.669922,17673.269531,17550.029297,17652.679688,17652.679688,120200
2015-02-12,17652.679688,18005.449219,17652.679688,17979.720703,17979.720703,175800
2015-02-13,17892.099609,17962.109375,17864.550781,17913.359375,17913.359375,162000
2015-02-16,18024.009766,18074.259766,17978.900391,18004.769531,18004.769531,148000
2015-02-17,18103.980469,18123.009766,18092.320313,18123.009766,18123.009766,142100
2015-02-18,18103.980469,18202.609375,18092.320313,18199.169922,18199.169922,171600
2015-02-19,18237.349609,18322.5,18237.349609,18264.789063,18264.789063,168900
2015-02-20,18336.5,18360.919922,18297.669922,18332.300781,18332.300781,141900
2015-02-23,18499.580078,18509.080078,18402.019531,18466.919922,18466.919922,152800
2015-02-24,18468.390625,18603.480469,18427.980469,18603.480469,18603.480469,140800
2015-02-25,18636.339844,18648.769531,18552.810547,18585.199219,18585.199219,134900
2015-02-26,18587.869141,18790.830078,18587.130859,18785.789063,18785.789063,155500
2015-02-27,18844.279297,18865.390625,18714.640625,18797.939453,18797.939453,169500
2015-03-02,18869.400391,18939.169922,18775.230469,18826.880859,18826.880859,130800
2015-03-03,18910.519531,18910.519531,18730.570313,18815.160156,18815.160156,150200
2015-03-04,18716.779297,18732.660156,18586.839844,18703.599609,18703.599609,139000
2015-03-05,18658.160156,18767.5,18655.359375,18751.839844,18751.839844,118200
2015-03-06,18814.849609,18979.640625,18808.300781,18971.0,18971.0,142700
2015-03-09,18872.960938,18878.150391,18733.869141,18790.550781,18790.550781,118000
2015-03-10,18891.009766,18924.380859,18577.060547,18665.109375,18665.109375,143900
2015-03-11,18604.869141,18836.929688,18583.519531,18723.519531,18723.519531,130000
2015-03-12,18787.099609,19008.130859,18774.419922,18991.109375,18991.109375,145200
2015-03-13,19119.580078,19335.800781,19042.25,19254.25,19254.25,221000
2015-03-16,19245.380859,19349.199219,19226.710938,19246.060547,19246.060547,125100
2015-03-17,19425.890625,19479.890625,19373.390625,19437.0,19437.0,127800
2015-03-18,19407.759766,19555.720703,19389.240234,19544.480469,19544.480469,130400
2015-03-19,19514.640625,19557.169922,19312.699219,19476.560547,19476.560547,146600
2015-03-20,19479.710938,19565.439453,19416.630859,19560.220703,19560.220703,133400
2015-03-23,19479.710938,19565.439453,19416.630859,19560.220703,19560.220703,133400
2015-03-24,19718.990234,19770.640625,19646.349609,19713.449219,19713.449219,137600
2015-03-25,19745.75,19775.449219,19542.220703,19746.199219,19746.199219,140700
2015-03-26,19605.599609,19623.109375,19397.009766,19471.119141,19471.119141,150200
2015-03-27,19374.720703,19590.029297,19099.869141,19285.630859,19285.630859,173000
2015-03-30,19295.210938,19474.070313,19227.289063,19411.400391,19411.400391,132200
2015-03-31,19592.429688,19607.25,19206.990234,19206.990234,19206.990234,151600
2015-04-01,19129.75,19195.230469,18927.949219,19034.839844,19034.839844,155600
2015-04-02,19141.929688,19433.890625,19115.140625,19312.789063,19312.789063,147100
2015-04-03,19289.039063,19435.080078,19289.039063,19435.080078,19435.080078,101600
2015-04-06,19295.029297,19424.089844,19241.289063,19397.980469,19397.980469,93700
2015-04-07,19539.029297,19667.480469,19501.310547,19640.539063,19640.539063,132900
2015-04-08,19729.699219,19845.529297,19693.630859,19789.810547,19789.810547,136500
2015-04-09,19851.119141,19957.320313,19822.490234,19937.720703,19937.720703,120000
2015-04-10,19989.550781,20006.0,19845.310547,19907.630859,19907.630859,132100
2015-04-13,19967.380859,19975.660156,19825.689453,19905.460938,19905.460938,107000
2015-04-14,19828.650391,19922.5,19828.650391,19908.679688,19908.679688,111500
2015-04-15,19838.529297,19913.419922,19823.859375,19869.759766,19869.759766,118000
2015-04-16,19862.480469,19894.349609,19742.119141,19885.769531,19885.769531,169100
2015-04-17,19810.400391,19815.25,19638.369141,19652.880859,19652.880859,182600
2015-04-20,19501.0,19725.859375,19474.230469,19634.490234,19634.490234,139800
2015-04-21,19731.570313,19909.089844,19678.220703,19909.089844,19909.089844,156800
2015-04-22,19999.839844,20144.660156,19983.0,20133.900391,20133.900391,204400
2015-04-23,20227.279297,20252.119141,20116.189453,20187.650391,20187.650391,200900
2015-04-24,20142.470703,20142.470703,20013.740234,20020.039063,20020.039063,135500
2015-04-27,20063.800781,20069.240234,19909.859375,19983.320313,19983.320313,119800
2015-04-28,20068.650391,20133.779297,20031.710938,20058.949219,20058.949219,134500
2015-04-30,19847.5,19852.660156,19502.609375,19520.009766,19520.009766,189100
2015-05-01,19510.849609,19549.390625,19399.160156,19531.630859,19531.630859,149500
2015-05-07,19510.849609,19549.390625,19257.849609,19291.990234,19291.990234,165700
2015-05-08,19315.630859,19458.75,19302.710938,19379.189453,19379.189453,176200
2015-05-11,19637.580078,19679.630859,19586.810547,19620.910156,19620.910156,208000
2015-05-12,19608.230469,19626.75,19467.650391,19624.839844,19624.839844,197400
2015-05-13,19568.759766,19791.880859,19494.699219,19764.720703,19764.720703,187800
2015-05-14,19661.519531,19717.800781,19546.820313,19570.240234,19570.240234,171700
2015-05-15,19693.169922,19750.759766,19633.75,19732.919922,19732.919922,173000
2015-05-18,19766.160156,19890.269531,19741.220703,19890.269531,19890.269531,200600
2015-05-19,19977.140625,20087.699219,19946.75,20026.380859,20026.380859,178600
2015-05-20,20175.589844,20278.890625,20148.509766,20196.560547,20196.560547,171100
2015-05-21,20215.460938,20320.900391,20175.779297,20202.869141,20202.869141,176300
2015-05-22,20208.849609,20278.310547,20130.839844,20264.410156,20264.410156,137300
2015-05-25,20331.919922,20417.769531,20318.539063,20413.769531,20413.769531,139800
2015-05-26,20431.269531,20473.849609,20378.769531,20437.480469,20437.480469,126900
2015-05-27,20380.640625,20513.220703,20363.210938,20472.580078,20472.580078,184700
2015-05-28,20590.279297,20655.330078,20473.269531,20551.460938,20551.460938,241500
2015-05-29,20510.269531,20636.410156,20508.400391,20563.150391,20563.150391,233900
2015-06-01,20444.539063,20595.410156,20410.269531,20569.869141,20569.869141,168200
2015-06-02,20604.669922,20619.609375,20470.259766,20543.189453,20543.189453,194400
2015-06-03,20443.150391,20506.349609,20397.730469,20473.509766,20473.509766,163600
2015-06-04,20539.939453,20552.460938,20438.210938,20488.189453,20488.189453,171700
2015-06-05,20398.759766,20480.25,20363.179688,20460.900391,20460.900391,160800
2015-06-08,20537.849609,20544.939453,20359.060547,20457.189453,20457.189453,135600
2015-06-09,20293.050781,20332.419922,20095.480469,20096.300781,20096.300781,155900
2015-06-10,20126.359375,20264.919922,20016.320313,20046.359375,20046.359375,183200
2015-06-11,20183.609375,20382.970703,20178.039063,20382.970703,20382.970703,150400
2015-06-12,20431.779297,20437.259766,20331.189453,20407.080078,20407.080078,184200
2015-06-15,20205.099609,20401.480469,20205.099609,20387.789063,20387.789063,112200
2015-06-16,20332.830078,20368.210938,20234.160156,20257.939453,20257.939453,129000
2015-06-17,20306.099609,20323.080078,20126.570313,20219.269531,20219.269531,124200
2015-06-18,20193.589844,20200.509766,19990.550781,19990.820313,19990.820313,130500
2015-06-19,20152.410156,20194.449219,20075.910156,20174.240234,20174.240234,156100
2015-06-22,20174.140625,20433.300781,20174.140625,20428.189453,20428.189453,140500
2015-06-23,20547.740234,20809.419922,20531.130859,20809.419922,20809.419922,177800
2015-06-24,20889.320313,20952.710938,20838.220703,20868.029297,20868.029297,161700
2015-06-25,20777.689453,20866.580078,20758.599609,20771.400391,20771.400391,124500
2015-06-26,20758.429688,20785.759766,20650.0,20706.150391,20706.150391,135900
2015-06-29,20305.970703,20361.599609,20093.160156,20109.949219,20109.949219,165300
2015-06-30,20174.609375,20243.179688,20118.259766,20235.730469,20235.730469,163100
2015-07-01,20291.050781,20346.740234,20225.269531,20329.320313,20329.320313,119900
2015-07-02,20565.939453,20601.730469,20479.849609,20522.5,20522.5,137800
2015-07-03,20476.689453,20557.509766,20431.25,20539.789063,20539.789063,141400
2015-07-06,20200.150391,20310.720703,20012.230469,20112.119141,20112.119141,158800
2015-07-07,20354.230469,20428.0,20337.179688,20376.589844,20376.589844,139300
2015-07-08,20282.490234,20310.890625,19737.640625,19737.640625,19737.640625,207600
2015-07-09,19422.779297,19855.5,19115.199219,19855.5,19855.5,252900
2015-07-10,19829.929688,19978.240234,19720.150391,19779.830078,19779.830078,187200
2015-07-13,19929.919922,20120.150391,19911.390625,20089.769531,20089.769531,139000
2015-07-14,20355.330078,20435.529297,20322.199219,20385.330078,20385.330078,156900
2015-07-15,20478.849609,20496.599609,20401.089844,20463.330078,20463.330078,127100
2015-07-16,20588.980469,20612.5,20522.25,20600.119141,20600.119141,132700
2015-07-17,20646.630859,20658.949219,20611.220703,20650.919922,20650.919922,114600
2015-07-21,20763.310547,20850.0,20710.339844,20841.970703,20841.970703,130500
2015-07-22,20657.800781,20677.839844,20576.189453,20593.669922,20593.669922,141000
2015-07-23,20693.570313,20708.230469,20648.759766,20683.949219,20683.949219,115500
2015-07-24,20603.630859,20631.539063,20527.779297,20544.529297,20544.529297,107400
2015-07-27,20374.050781,20486.929688,20278.730469,20350.099609,20350.099609,118900
2015-07-28,20188.570313,20423.580078,20070.619141,20328.890625,20328.890625,145300
2015-07-29,20425.689453,20425.689453,20205.210938,20302.910156,20302.910156,132800
2015-07-30,20450.609375,20583.570313,20443.890625,20522.830078,20522.830078,176000
2015-07-31,20506.550781,20585.240234,20466.800781,20585.240234,20585.240234,170100
2015-08-03,20540.210938,20562.199219,20396.5,20548.109375,20548.109375,168400
2015-08-04,20462.179688,20552.039063,20448.490234,20520.359375,20520.359375,161700
2015-08-05,20490.150391,20715.480469,20469.869141,20614.060547,20614.060547,168300
2015-08-06,20768.769531,20817.480469,20664.439453,20664.439453,20664.439453,162000
2015-08-07,20601.570313,20754.0,20567.509766,20724.560547,20724.560547,142600
2015-08-10,20618.310547,20820.859375,20617.050781,20808.689453,20808.689453,138700
2015-08-11,20920.599609,20946.929688,20582.009766,20720.75,20720.75,159200
2015-08-12,20632.679688,20703.199219,20303.019531,20392.769531,20392.769531,165200
2015-08-13,20392.539063,20633.910156,20306.980469,20595.550781,20595.550781,162400
2015-08-14,20518.359375,20605.460938,20484.669922,20519.449219,20519.449219,135200
2015-08-17,20600.160156,20668.869141,20541.0,20620.259766,20620.259766,103400
2015-08-18,20640.589844,20663.179688,20545.25,20554.470703,20554.470703,190700
2015-08-19,20467.490234,20521.970703,20218.029297,20222.630859,20222.630859,141100
2015-08-20,20194.259766,20246.470703,20033.289063,20033.519531,20033.519531,143500
2015-08-21,19711.339844,19737.539063,19435.830078,19435.830078,19435.830078,184200
2015-08-24,19075.050781,19154.650391,18498.800781,18540.679688,18540.679688,266200
2015-08-25,18171.660156,18835.349609,17747.5,17806.699219,17806.699219,325500
2015-08-26,17894.289063,18442.839844,17714.300781,18376.830078,18376.830078,239400
2015-08-27,18680.470703,18810.050781,18486.460938,18574.439453,18574.439453,186300
2015-08-28,18908.730469,19192.820313,18901.089844,19136.320313,19136.320313,199000
2015-08-31,19006.980469,19019.609375,18749.769531,18890.480469,18890.480469,167600
2015-09-01,18763.720703,18777.470703,18165.689453,18165.689453,18165.689453,171500
2015-09-02,17861.810547,18467.439453,17857.300781,18095.400391,18095.400391,192000
2015-09-03,18359.349609,18481.570313,18176.75,18182.390625,18182.390625,138700
2015-09-04,18312.130859,18312.130859,17608.169922,17792.160156,17792.160156,166000
2015-09-07,17674.820313,18013.640625,17478.720703,17860.470703,17860.470703,159700
2015-09-08,17941.910156,17962.560547,17415.609375,17427.080078,17427.080078,150300
2015-09-09,17758.130859,18770.509766,17756.759766,18770.509766,18770.509766,195600
2015-09-10,18418.640625,18420.560547,17956.150391,18299.619141,18299.619141,167500
2015-09-11,18155.710938,18362.990234,18124.349609,18264.220703,18264.220703,195500
2015-09-14,18341.009766,18344.070313,17925.089844,17965.699219,17965.699219,126500
2015-09-15,18082.720703,18329.570313,17995.980469,18026.480469,18026.480469,142000
2015-09-16,18238.150391,18291.970703,18094.990234,18171.599609,18171.599609,122200
2015-09-17,18361.990234,18468.199219,18289.630859,18432.269531,18432.269531,127000
2015-09-18,18275.480469,18295.900391,18069.5,18070.210938,18070.210938,166800
2015-09-24,17803.410156,17865.839844,17571.830078,17571.830078,17571.830078,167900
2015-09-25,17618.300781,17880.509766,17483.689453,17880.509766,17880.509766,179300
2015-09-28,17811.119141,17886.490234,17562.599609,17645.109375,17645.109375,126900
2015-09-29,17359.380859,17366.949219,16901.490234,16930.839844,16930.839844,206300
2015-09-30,17193.839844,17460.970703,17179.400391,17388.150391,17388.150391,151800
2015-10-01,17479.970703,17831.580078,17389.570313,17722.419922,17722.419922,156400
2015-10-02,17564.390625,17775.769531,17537.849609,17725.130859,17725.130859,121500
2015-10-05,17921.0,18079.460938,17869.740234,18005.490234,18005.490234,117300
2015-10-06,18302.410156,18372.720703,18094.849609,18186.099609,18186.099609,143200
2015-10-07,18168.199219,18379.230469,18043.080078,18322.980469,18322.980469,156000
2015-10-08,18310.619141,18400.689453,18121.679688,18141.169922,18141.169922,153600
2015-10-09,18281.509766,18438.669922,18184.960938,18438.669922,18438.669922,179500
2015-10-13,18335.150391,18359.710938,18223.800781,18234.740234,18234.740234,140000
2015-10-14,18106.660156,18126.390625,17831.529297,17891.0,17891.0,145000
2015-10-15,17804.910156,18170.669922,17758.119141,18096.900391,18096.900391,127700
2015-10-16,18300.830078,18397.519531,18238.779297,18291.800781,18291.800781,125700
2015-10-19,18282.779297,18314.089844,18078.429688,18131.230469,18131.230469,121300
2015-10-20,18245.539063,18253.130859,18147.980469,18207.150391,18207.150391,118800
2015-10-21,18167.640625,18605.410156,18167.640625,18554.279297,18554.279297,142900
2015-10-22,18443.689453,18579.140625,18376.009766,18435.869141,18435.869141,123900
2015-10-23,18762.650391,18915.640625,18746.609375,18825.300781,18825.300781,143100
2015-10-26,19036.130859,19088.759766,18937.449219,18947.119141,18947.119141,118100
2015-10-27,18961.160156,18964.990234,18760.789063,18777.039063,18777.039063,119600
2015-10-28,18826.939453,18925.509766,18815.119141,18903.019531,18903.019531,106900
2015-10-29,19046.160156,19080.890625,18809.480469,18935.710938,18935.710938,172900
2015-10-30,18924.310547,19202.339844,18784.689453,19083.099609,19083.099609,176500
2015-11-02,18827.109375,18861.109375,18641.220703,18683.240234,18683.240234,143900
2015-11-04,18941.320313,19151.890625,18926.910156,18926.910156,18926.910156,152300
2015-11-05,19029.439453,19167.089844,18995.960938,19116.410156,19116.410156,141500
2015-11-06,19194.339844,19294.150391,19164.859375,19265.599609,19265.599609,117700
2015-11-09,19411.509766,19684.410156,19389.740234,19642.740234,19642.740234,163700
2015-11-10,19457.050781,19674.050781,19457.050781,19671.259766,19671.259766,127300
2015-11-11,19602.009766,19724.119141,19602.009766,19691.390625,19691.390625,127400
2015-11-12,19644.650391,19725.830078,19597.990234,19697.769531,19697.769531,123500
2015-11-13,19495.259766,19601.490234,19388.910156,19596.910156,19596.910156,134900
2015-11-16,19263.960938,19451.089844,19252.039063,19393.689453,19393.689453,108200
2015-11-17,19641.669922,19726.009766,19628.839844,19630.630859,19630.630859,141000
2015-11-18,19771.859375,19840.0,19643.970703,19649.179688,19649.179688,122900
2015-11-19,19851.240234,19959.060547,19761.560547,19859.810547,19859.810547,135400
2015-11-20,19800.199219,19879.810547,19715.740234,19879.810547,19879.810547,106400
2015-11-24,19875.990234,19954.0,19834.759766,19924.890625,19924.890625,133900
2015-11-25,19856.839844,19871.75,19786.529297,19847.580078,19847.580078,129200
2015-11-26,19929.970703,19992.439453,19926.099609,19944.410156,19944.410156,113800
2015-11-27,19994.050781,19994.050781,19831.25,19883.939453,19883.939453,111200
2015-11-30,19857.380859,19867.949219,19707.669922,19747.470703,19747.470703,156400
2015-12-01,19799.080078,20012.400391,19797.550781,20012.400391,20012.400391,129100
2015-12-02,19957.5,20002.119141,19926.220703,19938.130859,19938.130859,115900
2015-12-03,19894.630859,19967.880859,19862.740234,19939.900391,19939.900391,112700
2015-12-04,19616.519531,19660.900391,19444.539063,19504.480469,19504.480469,130100
2015-12-07,19710.390625,19811.509766,19677.210938,19698.150391,19698.150391,100200
2015-12-08,19689.869141,19764.210938,19475.279297,19492.599609,19492.599609,124100
2015-12-09,19391.5,19475.400391,19260.119141,19301.070313,19301.070313,126400
2015-12-10,19070.019531,19125.060547,19025.779297,19046.550781,19046.550781,116100
2015-12-11,19020.75,19282.210938,19020.75,19230.480469,19230.480469,160800
2015-12-14,18887.089844,18911.779297,18611.089844,18883.419922,18883.419922,134300
2015-12-15,18869.039063,18897.869141,18562.509766,18565.900391,18565.900391,137800
2015-12-16,18868.199219,19054.890625,18859.109375,19049.910156,19049.910156,139600
2015-12-17,19364.570313,19507.169922,19325.150391,19353.560547,19353.560547,148100
2015-12-18,19320.460938,19869.080078,18982.25,18986.800781,18986.800781,193200
2015-12-21,18845.5,18979.830078,18651.130859,18916.019531,18916.019531,154800
2015-12-22,18927.859375,18943.460938,18824.650391,18886.699219,18886.699219,131600
2015-12-24,19071.410156,19071.410156,18780.939453,18789.689453,18789.689453,125600
2015-12-25,18823.910156,18870.699219,18744.439453,18769.060547,18769.060547,118900
2015-12-28,18838.910156,18922.900391,18764.539063,18873.349609,18873.349609,99200
2015-12-29,18843.390625,18991.009766,18783.359375,18982.230469,18982.230469,94000
2015-12-30,19070.830078,19113.179688,19017.269531,19033.710938,19033.710938,97500
2016-01-04,18818.580078,18951.119141,18394.429688,18450.980469,18450.980469,136000
2016-01-05,18398.759766,18547.380859,18327.519531,18374.0,18374.0,128300
2016-01-06,18410.570313,18469.380859,18064.300781,18191.320313,18191.320313,142200
2016-01-07,18139.769531,18172.039063,17767.339844,17767.339844,17767.339844,163000
2016-01-08,17562.230469,17975.310547,17509.640625,17697.960938,17697.960938,178800
2016-01-12,17470.929688,17546.570313,17184.779297,17218.960938,17218.960938,173000
2016-01-13,17449.119141,17717.75,17414.550781,17715.630859,17715.630859,145900
2016-01-14,17384.929688,17393.830078,16944.410156,17240.949219,17240.949219,173000
2016-01-15,17522.460938,17597.869141,17057.599609,17147.109375,17147.109375,167800
2016-01-18,16826.929688,17037.259766,16665.050781,16955.570313,16955.570313,152500
2016-01-19,16902.289063,17088.310547,16812.650391,17048.369141,17048.369141,149600
2016-01-20,17030.279297,17031.320313,16387.609375,16416.189453,16416.189453,172500
2016-01-21,16466.859375,16734.580078,16017.259766,16017.259766,16017.259766,221400
2016-01-22,16336.719727000002,16993.960938,16332.450195,16958.529297,16958.529297,181200
2016-01-25,17145.810547,17208.240234,16922.210938,17110.910156,17110.910156,152300
2016-01-26,16833.130859,16839.519531,16652.259766,16708.900391,16708.900391,142600
2016-01-27,16949.189453,17242.269531,16947.949219,17163.919922,17163.919922,155000
2016-01-28,17059.839844,17235.439453,16942.130859,17041.449219,17041.449219,136700
2016-01-29,17155.060547,17638.929688,16767.089844,17518.300781,17518.300781,285600
2016-02-01,17699.599609,17905.369141,17666.480469,17865.230469,17865.230469,245000
2016-02-02,17716.519531,17864.699219,17684.660156,17750.679688,17750.679688,194800
2016-02-03,17497.410156,17515.679688,17080.570313,17191.25,17191.25,221600
2016-02-04,17071.109375,17209.560547,16941.880859,17044.990234,17044.990234,231600
2016-02-05,16790.529297,16893.119141,16627.800781,16819.589844,16819.589844,252100
2016-02-08,16620.910156,17099.009766,16552.300781,17004.300781,17004.300781,200100
2016-02-09,16666.789063,16668.699219,16025.94043,16085.44043,16085.44043,221400
2016-02-10,16127.860352000002,16163.030272999998,15429.990234,15713.389647999998,15713.389647999998,275000
2016-02-12,15426.269531,15437.219727000002,14865.769531,14952.610352000002,14952.610352000002,340500
2016-02-15,15248.379883000001,16155.099609,15243.879883000001,16022.580078,16022.580078,225200
2016-02-16,15849.469727000002,16341.55957,15809.580078,16054.429688,16054.429688,218200
2016-02-17,16035.349609,16214.459961000002,15632.120116999999,15836.360352000002,15836.360352000002,204100
2016-02-18,16138.080078,16337.589844,16118.799805,16196.799805,16196.799805,182200
2016-02-19,16050.400391,16050.459961000002,15799.349609,15967.169922,15967.169922,156800
2016-02-22,15851.389647999998,16187.400391,15816.830078,16111.049805,16111.049805,139800
2016-02-23,16230.379883000001,16350.379883000001,16001.19043,16052.049805,16052.049805,160200
2016-02-24,15851.129883000001,16006.450195,15753.769531,15915.790038999998,15915.790038999998,147100
2016-02-25,15983.469727000002,16218.290038999998,15953.929688,16140.339844,16140.339844,164700
2016-02-26,16311.519531,16472.5,16188.410156,16188.410156,16188.410156,143000
2016-02-29,16313.30957,16464.75,16026.759766,16026.759766,16026.759766,159400
2016-03-01,16013.0,16099.419922,15857.370116999999,16085.509766,16085.509766,147700
2016-03-02,16391.480469,16815.25,16388.919922,16746.550781,16746.550781,169800
2016-03-03,16695.779297,16962.949219,16691.939453,16960.160156,16960.160156,201400
2016-03-04,16927.359375,17042.919922,16861.380859,17014.779297,17014.779297,178100
2016-03-07,17024.640625,17026.25,16894.580078,16911.320313,16911.320313,159500
2016-03-08,16889.480469,16909.789063,16570.220703,16783.150391,16783.150391,177300
